Ship_Type,Route_Type,Engine_Type,Maintenance_Status,Speed_Over_Ground_knots,Engine_Power_kW,Distance_Traveled_nm,Draft_meters,Weather_Condition,Cargo_Weight_tons,Operational_Cost_USD,Revenue_per_Voyage_USD,Turnaround_Time_hours,Efficiency_nm_per_kWh,Seasonal_Impact_Score,Weekly_Voyage_Count,Average_Load_Percentage,Cluster
Bulk Carrier,Long-haul,Heavy Fuel Oil (HFO),Fair,16.0601074308745,580.820613203556,817.442034775725,7.71564128786724,Calm,832.750521823034,227052.725296363,861121.294828328,52.9830259489444,1.16275848567936,1.49913379551408,2,77.1335072480262,0
Container Ship,Short-haul,Heavy Fuel Oil (HFO),Critical,24.8709461372269,666.661039436503,268.37372414107,5.62757945781783,Calm,1714.02467003366,415897.458777835,534037.73359569,27.8540163660863,0.366288295010192,1.38209669906511,4,96.0048852662812,2
Tanker,Coastal,Heavy Fuel Oil (HFO),Critical,22.1689854468,2338.60791516925,1024.43027023446,12.5169537377651,Moderate,1636.79926844473,416985.133428516,657937.975483098,18.3475780338595,0.84552675736617,1.47859376639778,3,64.1478801691072,1
Bulk Carrier,Long-haul,Diesel,Fair,10.0516686494879,2403.91866107578,779.073406387625,10.1175089733407,Rough,1123.67654577671,155668.683643642,132475.080072007,38.1004087437385,0.130166628522973,1.17409701778058,6,70.9079083215921,0
Fish Carrier,Transoceanic,Steam Turbine,Fair,17.8731169867664,782.830252131974,431.478205971431,9.6362055923911,Moderate,543.20352925458,461947.15243955,449548.143907844,34.5841457812827,0.102191510738186,1.38428003341061,3,74.2977772082966,3
Container Ship,Transoceanic,Diesel,Good,11.7590086696208,1400.61775562408,630.725421793518,7.72992900008969,Moderate,1354.28240205717,361435.655348634,676404.905596728,48.5695996875629,0.87934788195165,0.62936866115372,1,81.335169392385,2
Fish Carrier,Long-haul,Diesel,Critical,18.7378582236741,1139.80739512165,409.556461760095,8.62800227833055,Calm,128.028955610412,280237.155814176,457243.921677617,57.766016797746,0.981651260913855,0.909065442007596,4,84.873732904049,1
Bulk Carrier,Coastal,Heavy Fuel Oil (HFO),Fair,24.3177988048965,1895.16978178634,1466.59769691942,11.0463645110253,Rough,1710.37584367408,97009.6568016234,983045.804562503,20.3308783218455,0.209998549360773,0.704897444033137,7,59.3864096555044,0
Container Ship,Long-haul,Steam Turbine,Critical,18.1993515497238,1777.79717905854,634.699027534856,14.9665451385257,Calm,1407.82988502269,85976.9068572793,423718.240543079,12.869445251278,0.405494062734518,0.941808543507683,7,78.3175150494991,0
Tanker,Transoceanic,Diesel,Good,21.6361538588224,2645.44271077326,747.015517713307,10.9628764763219,Calm,183.663988245549,338203.151493952,947650.243664781,65.0762631992088,0.10756783318118,0.784859913147065,5,67.3083847810985,3
Container Ship,Coastal,Steam Turbine,Good,12.4134385009611,1629.28770317442,162.848894956603,13.2269332525801,Moderate,1739.12346865575,363637.850769903,864901.962657126,40.0710038018658,0.332020312271968,1.29054435654092,6,70.18900797162,0
Container Ship,Coastal,Steam Turbine,Good,14.5195633005611,727.435398450673,1531.94300323909,11.8590904986473,Calm,1043.14907171741,327469.970943136,75984.7978120982,57.0000438438716,0.468735563665848,0.797936216329281,4,52.1249807434207,0
Container Ship,Short-haul,Steam Turbine,Fair,20.5147447932636,1240.07380954767,1463.46201785871,5.69851000091968,Rough,255.664695754709,399780.534464406,535780.159379145,29.0532159561402,0.880216904002424,1.01446613067547,6,74.1850724897555,2
Container Ship,Long-haul,Diesel,Fair,11.1464055999335,663.070537684385,1674.72227910818,6.29120224061811,Moderate,1715.70322120537,304325.457163668,149288.135547377,40.6681149321755,1.27145721344067,0.838801998088674,1,68.8429146145779,0
Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,18.7801182164353,815.681884315568,599.010963087158,5.2371610085555,Rough,143.482157266157,321492.497006466,370503.22872399,37.0659719218108,0.674928524547138,0.891577537017579,5,73.9505773982826,2
Container Ship,Long-haul,Steam Turbine,Good,13.0622205205545,998.211570449613,977.77828660854,14.6842123668455,Calm,1885.50266982159,464687.239887726,790360.551676701,37.8254704561589,0.319847816936339,0.57641768673185,9,92.2967811557402,0
Tanker,Transoceanic,Heavy Fuel Oil (HFO),Critical,24.6624880584615,2330.0596392706,1453.18758546324,11.690577634484,Rough,525.614525589417,112767.024047456,591738.298166148,33.8543960351639,1.14721566314017,1.36227501814276,9,66.8240273840584,3
Tanker,Short-haul,Diesel,Fair,18.3463457640293,1220.94640293799,570.240320024709,7.90071910573652,Calm,1526.66254009769,330399.646282266,715601.827990466,62.9809350744606,0.814019669075257,0.511475529626707,3,91.7747916920715,3
Fish Carrier,Transoceanic,Heavy Fuel Oil (HFO),Critical,15.0789607799047,1751.12510914108,1566.28928310701,10.0948473007941,Moderate,1049.10965444837,454268.383787246,881426.455825924,27.5530123641465,0.941996828454621,1.15154829210068,9,94.3088296280787,3
Bulk Carrier,Coastal,Diesel,Fair,20.2604292207158,1736.88834876342,1905.15338860058,12.3700766205417,Moderate,402.373691082892,340819.682628935,103446.580780546,31.1900622653595,0.622490027958396,0.583432529686747,9,80.3958430419988,0
Bulk Carrier,Coastal,Steam Turbine,Fair,12.0776219194844,2120.17538016311,694.439315815021,9.97630413821541,Moderate,1693.12603161278,440258.282380118,180332.904288496,34.4519745120139,0.526523399663362,1.05259822765421,2,62.7585439458804,0
Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Fair,22.2464774561579,680.853974224681,696.914195110396,8.82708730790364,Calm,1007.78574025425,284895.178698342,534580.866467146,68.7423171119633,0.346991909051962,1.00635559858423,1,93.4956495581247,2
Fish Carrier,Short-haul,Diesel,Critical,22.6273850554757,2422.06800610482,1135.26821082778,11.4009240551748,Rough,585.416407163268,353484.981827192,107431.272674296,32.7264808060286,0.132723678077825,1.07277473490073,9,86.1353670719104,3
Container Ship,Short-haul,Diesel,Critical,20.5844288602155,860.209466076867,1577.80435232208,7.78265924933092,Calm,1967.76942309714,156732.282300299,390824.077107739,24.2908789717532,1.08994253379799,1.06085669993035,1,72.7333892230813,2
Container Ship,Short-haul,Steam Turbine,Fair,14.3871611715626,2809.61896235239,461.233696022076,10.1912074322767,Calm,209.471275965948,261398.095026212,214599.48456393,26.3961858275145,0.382611527986909,1.22327509543593,4,74.7568975532,2
Bulk Carrier,Transoceanic,Steam Turbine,Critical,20.493997246649,2876.75844466156,358.934521837198,12.9375784512435,Rough,853.54349637237,21419.4789171846,604372.035527875,23.7335882054584,0.349838829397464,0.921765081048605,7,87.8862322452466,2
Fish Carrier,Short-haul,Diesel,Good,17.8139222368694,2993.22647776847,351.975854575159,10.272932500757,Calm,62.925051346487,88420.2863400778,321282.62608161,45.1280084652479,1.45453061604192,1.11933064390004,2,74.0137174510151,3
Bulk Carrier,Long-haul,Diesel,Critical,20.9134000975447,1045.6998449969,248.674417015356,9.10104527752171,Calm,1801.55575789675,366034.154105396,68502.7472504397,35.2079553151201,0.594300214359882,1.43177050432968,7,57.3705227646262,0
Tanker,Long-haul,Steam Turbine,Good,17.3970822999867,1271.09484125282,579.975229387934,12.5654052060073,Calm,1640.58696286012,372514.730241727,869343.439521693,38.8295197249525,1.01031121413647,0.955225485416434,2,90.765728932451,1
Bulk Carrier,Long-haul,Diesel,Critical,14.7611235171194,2962.43538312584,1475.65043605325,14.825901267962,Calm,246.474317851635,209579.232436411,779594.167356878,54.7548764691872,0.764587684638352,0.617232179788093,4,74.6118244359503,0
Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Critical,20.5508082265671,1467.01086537776,1054.77458489374,7.62408028566896,Rough,412.471497319102,100238.84575092,340296.212134403,25.3105274471884,1.16500495213598,1.4140202530422,9,61.724941491083,2
Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,17.8405526149184,1441.35938433844,991.03463809892,11.2982492388892,Moderate,771.838146271327,425421.306983754,790026.994559243,44.4979290525423,0.499705370245748,1.45936607444256,1,70.756760309971,2
Tanker,Coastal,Heavy Fuel Oil (HFO),Good,14.1560155560249,2058.21126042073,1102.15833713332,14.0206077400969,Rough,265.586299566205,364948.202778704,566426.076316753,52.9363200723232,0.193354880395791,1.17332134414592,3,94.4147066982452,1
Fish Carrier,Coastal,Diesel,Good,13.9396469046129,2928.95970070538,1494.31538409148,8.27747096497084,Rough,592.060744974842,46367.2613809757,479627.72698047,22.8427297100171,0.354209355576084,1.22043309282417,7,56.3631537219151,1
Tanker,Short-haul,Diesel,Fair,16.7401511290801,2396.63854512449,891.748421578598,5.36574138834142,Calm,396.673709064036,70319.1935598065,750019.565144518,51.7675075341035,0.806932476693363,1.34860780543027,4,90.3966099951422,3
Fish Carrier,Transoceanic,Heavy Fuel Oil (HFO),Good,11.966200477065,2371.07401967252,551.524124049347,6.75011301987461,Rough,1424.13946924476,234643.260849027,895511.805477539,40.7503029949579,0.46256311269905,1.45241499660314,8,81.8785928382221,3
Tanker,Long-haul,Steam Turbine,Critical,24.1616092349833,1088.30512508694,688.47460764883,5.59581728914479,Moderate,269.529381893207,455745.513894118,652650.670045641,59.6475240151692,0.678398433736944,1.26230977172333,2,99.184518779265,1
Fish Carrier,Transoceanic,Diesel,Good,10.6818211942488,2489.60676337133,902.366139837881,12.7007756655497,Rough,1109.51295117702,480979.672364861,499902.5091527,70.5969095280517,0.296070191103616,0.639067839567514,9,71.9622109851408,3
Bulk Carrier,Coastal,Diesel,Critical,13.2096303867157,1528.43474256977,123.114137924195,12.6596475968377,Rough,797.361934326434,145600.117641593,129743.845954579,45.9020602348795,0.714055814307421,1.17970124468086,3,89.8025246050186,0
Bulk Carrier,Coastal,Diesel,Critical,21.1995294937298,1464.11727373377,804.683530418994,11.875788166282,Rough,1252.27007430079,384714.602685359,461157.222040241,65.795062335096,0.104731864892355,0.954505845593941,9,94.0202164557766,0
Bulk Carrier,Short-haul,Diesel,Good,10.4034273323796,2081.8592535665,1711.64293162995,13.3200224482138,Rough,1234.85249770723,183297.494572474,670517.633175179,30.5680315591531,1.10021994417251,1.06059907242008,6,62.8865668982281,2
Bulk Carrier,Coastal,Steam Turbine,Fair,23.8211902497807,730.400031301913,1760.57058562006,13.8899498724955,Rough,960.395406385786,239643.736684035,691542.024911936,57.1915361412471,0.175301558885335,0.795893097260332,1,55.9034665831122,0
Fish Carrier,Coastal,Steam Turbine,Critical,23.9491138516772,2915.44076236035,758.110734379206,13.5594993276415,Calm,1357.57904120297,471464.068432592,818414.904350543,49.6081274946908,1.30881932886958,1.23046332542778,5,71.8426576962232,1
Bulk Carrier,Long-haul,Diesel,Good,10.6995355360336,928.527975069753,1899.87729249659,5.28144793480413,Rough,1151.20622562638,342498.801658622,357777.978966252,26.7568794818236,1.2426863987231,1.25137199184212,9,76.6061162189785,0
Bulk Carrier,Short-haul,Diesel,Critical,24.4180265914611,1510.54426693196,968.542211390454,5.41647945131854,Moderate,266.443273796972,410382.292560107,953567.372515655,15.9650922276802,0.989371514924517,1.37750421412511,6,92.5775985885072,2
Fish Carrier,Coastal,Diesel,Fair,14.7440713852728,1846.08981595064,1586.11052329868,5.80063935976054,Moderate,1244.7181811782,187423.297655716,882495.9697544,39.5642556669408,0.518555274295033,1.47783045358242,3,71.9167819712744,1
Tanker,Long-haul,Diesel,Good,10.1891686369681,2585.849623663,692.063120814676,7.92564009807198,Moderate,929.050387127284,338954.599902369,88174.5768665963,67.3032362227556,0.729956341246532,0.910143672092748,4,98.5411785345881,1
Container Ship,Long-haul,Heavy Fuel Oil (HFO),Fair,18.6964094803168,542.995092649402,89.9869978564525,14.9496675989631,Calm,543.125592830883,159108.189434945,145984.590650344,68.254182401868,0.744740459015144,1.06616836403439,2,81.9162686065335,0
Container Ship,Coastal,Diesel,Critical,11.4755035622879,1889.10378192271,1085.56966261989,11.4491716140338,Moderate,1233.40826974992,322523.485614806,574743.654070226,13.9136617426046,0.495652918808362,0.633602835936811,7,83.4701971060931,0
Tanker,Transoceanic,Steam Turbine,Critical,15.4385020140199,654.163572417415,1143.69279978988,7.69951690607352,Calm,529.54527441842,146747.189687139,960712.754054565,49.0990724489413,0.907682942608679,0.732190959767127,7,71.9998207750591,3
Fish Carrier,Long-haul,Steam Turbine,Good,13.013449959072,2613.1450787669,1705.87070183029,7.65990939968081,Moderate,604.694744601866,304000.401200651,545128.064794546,51.2313130000137,0.68693990147536,1.24722106235769,4,56.1984071255149,1
Fish Carrier,Coastal,Diesel,Good,23.7441040041292,1925.0860737505,124.812307194609,12.1974500367772,Rough,1573.04881118503,161468.251355091,71242.8617754667,43.654126332574,1.16770015541029,0.543727878414803,5,79.8438417561495,1
Container Ship,Long-haul,Heavy Fuel Oil (HFO),Fair,15.4802927225736,886.426376318704,272.291303244228,8.61375314230706,Rough,270.890487641082,60363.6688224626,850656.091839835,64.310488523213,0.181000521095599,1.40905091672807,3,62.4410820045713,0
Tanker,Short-haul,Steam Turbine,Fair,13.9555029574786,2143.30569754193,558.328556730195,6.30941884432333,Calm,516.483557503933,406011.445260714,115680.344423662,53.2488510260335,1.14849325095364,1.28317546254687,3,71.1736593444713,3
Container Ship,Long-haul,Steam Turbine,Fair,10.6068972944298,1481.41076066156,1902.15447929366,9.20177902422817,Calm,1659.2834278384,280078.27743298,997181.649474887,70.540850733002,1.14367340363263,1.440046354477,9,97.7746190520298,0
Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Fair,19.8319642087848,1300.4308920861,91.4398776948818,13.3985575547713,Calm,155.550412613243,127673.051115487,176965.227822709,55.9819383981493,0.109383336694122,0.752987959914378,6,67.2263772060113,2
Bulk Carrier,Long-haul,Diesel,Fair,22.2082567742426,1971.85205661275,654.260914845447,6.68610361823256,Moderate,235.120628979144,33649.2291217224,875400.409543674,50.2937482306557,0.321103214693305,0.78912570616354,2,74.9291573118196,0
Container Ship,Coastal,Heavy Fuel Oil (HFO),Critical,18.6927051299266,1143.17652769646,255.200259759018,9.27935819198824,Moderate,1096.52581082871,108052.298391495,149512.6752427,59.2194668554708,1.12721131924615,1.43783201269575,8,56.0759818340895,0
Bulk Carrier,Long-haul,Diesel,Fair,16.0515179545984,1181.88447520934,1790.84440311168,5.53758766145215,Rough,696.334464163935,443570.261451745,986330.086789047,66.4145608311238,0.62890175543333,1.41269259172363,2,93.800302026822,0
Container Ship,Coastal,Heavy Fuel Oil (HFO),Fair,23.393452864112,2356.66447023151,1788.57365065316,7.54832108164003,Moderate,1142.36572428919,443939.969916672,655746.773902578,71.619920349774,0.867326885344068,1.12971298717765,1,63.9678855534434,0
Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Fair,13.9851679305767,1814.57507117542,1830.54095808075,5.06637520967939,Calm,1575.40174056551,161777.12388439,572896.031036219,30.3128938957814,0.698980428389853,1.22251759311212,2,78.2651906091331,1
Fish Carrier,Transoceanic,Diesel,Fair,13.8782388873043,1576.42999424618,1682.68380134819,7.06759304658409,Rough,1944.54189537271,424869.299534708,82749.2482804146,67.3735946134098,0.890491149683476,0.96422928513612,6,65.8648490404184,3
Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Fair,14.2245502277603,2771.73364275106,1814.09030639669,7.2310791313118,Rough,1750.50645871302,225119.263903031,999811.927755995,54.6318700918518,0.13445529346379,1.49646963375239,9,94.2483677803455,1
Bulk Carrier,Long-haul,Diesel,Fair,20.5844737033925,2416.66372739636,484.69393402129,10.9508539614921,Calm,557.256280850105,43844.6465898638,986244.92478449,38.6598465192855,1.07970453263855,1.35480255887125,5,87.2930773346596,0
Bulk Carrier,Long-haul,Steam Turbine,Fair,20.3653520084398,2390.42947173047,427.822861465143,6.17246434468118,Calm,841.845217532179,307914.331258028,323304.281065632,31.3638598367303,0.747167405518505,0.796276654298697,4,96.4076713329899,0
Bulk Carrier,Coastal,Diesel,Fair,12.1986673764148,1905.92354077297,398.451129768919,6.70268961276088,Calm,1752.27668459697,179325.252631745,260722.482467164,59.0805319198561,1.03155574148079,0.578425685854789,1,66.9111140333336,0
Fish Carrier,Transoceanic,Diesel,Fair,17.0572763390158,965.50393394342,799.439799596915,8.80182025927789,Rough,1569.07209087623,126477.551790067,457960.848767863,36.8710703815318,1.26853054020895,1.27119704094325,5,65.5017398269251,3
Fish Carrier,Transoceanic,Steam Turbine,Good,17.5672290419078,541.003865808765,861.290504798759,6.82148253614177,Moderate,281.424362146593,204332.853191827,158789.933233916,59.9270732807842,1.01937498013068,1.06979473572555,9,72.7097550728216,3
Fish Carrier,Long-haul,Steam Turbine,Fair,21.0703770102241,993.241297792895,1282.97112756111,12.9561102017378,Calm,1783.1943984974,475646.948644523,411222.782789483,38.1154615559326,0.493146001905557,0.971284886231914,3,52.9180329400771,1
Fish Carrier,Short-haul,Diesel,Good,14.8119611973057,2456.05738247669,1216.57966120089,14.9839356742057,Rough,330.618034874643,408913.570158071,729984.060923029,62.774602358882,1.30592938148508,1.09445808594492,7,82.7991015451693,3
Fish Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,16.815151915344,777.476479508207,538.305146305888,12.7031337954776,Moderate,1797.50172485791,374193.860982377,158918.410015587,15.5612862166768,0.286927122215254,1.08658779443253,2,98.1068078176006,3
Fish Carrier,Coastal,Diesel,Critical,16.7968653123738,1579.74957139961,539.792022940874,13.7796959594732,Moderate,1682.61841155969,470657.714374016,711809.279572346,41.2918282158623,0.941468300421187,0.639451341566112,4,88.3294066141919,1
